"","created","screenName","text","ID","map.info.A","map.info.B","emoji.counts","unicode","bytes","description","latitude","longitude"
"534","May 12, 2015 at 11:14AM","@michowen_","Good weed, white wine. We come alive in the night time 👽🌙 @ Byblos Hookah Lounge https://t.co/NHDwwX0N8k","http://twitter.com/michowen_/status/598144311868424193","http://maps.google.com/maps/api/staticmap?center=39.9512143,-75.17037581&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.9512143,-75.17037581","https://maps.google.com/?q=39.9512143,-75.17037581&z=14",6,"U+1F47D","\xF0\x9F\x91\xBD","extraterrestrial alien",39.9512143,-75.17037581
"281","May 12, 2015 at 11:14AM","@michowen_","Good weed, white wine. We come alive in the night time 👽🌙 @ Byblos Hookah Lounge https://t.co/NHDwwX0N8k","http://twitter.com/michowen_/status/598144311868424193","http://maps.google.com/maps/api/staticmap?center=39.9512143,-75.17037581&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.9512143,-75.17037581","https://maps.google.com/?q=39.9512143,-75.17037581&z=14",7,"U+1F319","\xF0\x9F\x8C\x99","crescent moon",39.9512143,-75.17037581
"31109","May 12, 2015 at 11:12AM","@thereal_kumony","@Dom_IsUnique 😂😂 you wasn't on nomore my bad","http://twitter.com/thereal_kumony/status/598143797566963713","http://maps.google.com/maps/api/staticmap?center=40.0566643,-75.1341049&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.0566643,-75.1341049","https://maps.google.com/?q=40.0566643,-75.1341049&z=14",746,"U+1F602","\xF0\x9F\x98\x82","face with tears of joy",40.0566643,-75.1341049
"724","May 12, 2015 at 11:10AM","@5400shiz","Most of these hoes ain't got no job n u niggas buy these bitches everything💵💅💇💄👜👙💍💎🚗ya'll going to fuck around n get these hoes robed🔫😎🔫🔫","http://twitter.com/5400shiz/status/598143309433991168","http://maps.google.com/maps/api/staticmap?center=39.96776096,-75.20484445&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.96776096,-75.20484445","https://maps.google.com/?q=39.96776096,-75.20484445&z=14",203,"U+1F60E","\xF0\x9F\x98\x8E","smiling face with sunglasses",39.96776096,-75.20484445
"68722","May 12, 2015 at 11:10AM","@5400shiz","Most of these hoes ain't got no job n u niggas buy these bitches everything💵💅💇💄👜👙💍💎🚗ya'll going to fuck around n get these hoes robed🔫😎🔫🔫","http://twitter.com/5400shiz/status/598143309433991168","http://maps.google.com/maps/api/staticmap?center=39.96776096,-75.20484445&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.96776096,-75.20484445","https://maps.google.com/?q=39.96776096,-75.20484445&z=14",23,"U+1F52B","\xF0\x9F\x94\xAB","pistol",39.96776096,-75.20484445
"589","May 12, 2015 at 11:10AM","@5400shiz","Most of these hoes ain't got no job n u niggas buy these bitches everything💵💅💇💄👜👙💍💎🚗ya'll going to fuck around n get these hoes robed🔫😎🔫🔫","http://twitter.com/5400shiz/status/598143309433991168","http://maps.google.com/maps/api/staticmap?center=39.96776096,-75.20484445&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.96776096,-75.20484445","https://maps.google.com/?q=39.96776096,-75.20484445&z=14",13,"U+1F4B5","\xF0\x9F\x92\xB5","banknote with dollar sign",39.96776096,-75.20484445
"551","May 12, 2015 at 11:10AM","@5400shiz","Most of these hoes ain't got no job n u niggas buy these bitches everything💵💅💇💄👜👙💍💎🚗ya'll going to fuck around n get these hoes robed🔫😎🔫🔫","http://twitter.com/5400shiz/status/598143309433991168","http://maps.google.com/maps/api/staticmap?center=39.96776096,-75.20484445&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.96776096,-75.20484445","https://maps.google.com/?q=39.96776096,-75.20484445&z=14",6,"U+1F48E","\xF0\x9F\x92\x8E","gem stone",39.96776096,-75.20484445
"55015","May 12, 2015 at 11:10AM","@5400shiz","Most of these hoes ain't got no job n u niggas buy these bitches everything💵💅💇💄👜👙💍💎🚗ya'll going to fuck around n get these hoes robed🔫😎🔫🔫","http://twitter.com/5400shiz/status/598143309433991168","http://maps.google.com/maps/api/staticmap?center=39.96776096,-75.20484445&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.96776096,-75.20484445","https://maps.google.com/?q=39.96776096,-75.20484445&z=14",16,"U+1F48D","\xF0\x9F\x92\x8D","ring",39.96776096,-75.20484445
"544","May 12, 2015 at 11:10AM","@5400shiz","Most of these hoes ain't got no job n u niggas buy these bitches everything💵💅💇💄👜👙💍💎🚗ya'll going to fuck around n get these hoes robed🔫😎🔫🔫","http://twitter.com/5400shiz/status/598143309433991168","http://maps.google.com/maps/api/staticmap?center=39.96776096,-75.20484445&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.96776096,-75.20484445","https://maps.google.com/?q=39.96776096,-75.20484445&z=14",11,"U+1F487","\xF0\x9F\x92\x87","haircut",39.96776096,-75.20484445
"542","May 12, 2015 at 11:10AM","@5400shiz","Most of these hoes ain't got no job n u niggas buy these bitches everything💵💅💇💄👜👙💍💎🚗ya'll going to fuck around n get these hoes robed🔫😎🔫🔫","http://twitter.com/5400shiz/status/598143309433991168","http://maps.google.com/maps/api/staticmap?center=39.96776096,-75.20484445&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.96776096,-75.20484445","https://maps.google.com/?q=39.96776096,-75.20484445&z=14",40,"U+1F485","\xF0\x9F\x92\x85","nail polish",39.96776096,-75.20484445
"541","May 12, 2015 at 11:10AM","@5400shiz","Most of these hoes ain't got no job n u niggas buy these bitches everything💵💅💇💄👜👙💍💎🚗ya'll going to fuck around n get these hoes robed🔫😎🔫🔫","http://twitter.com/5400shiz/status/598143309433991168","http://maps.google.com/maps/api/staticmap?center=39.96776096,-75.20484445&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.96776096,-75.20484445","https://maps.google.com/?q=39.96776096,-75.20484445&z=14",4,"U+1F484","\xF0\x9F\x92\x84","lipstick",39.96776096,-75.20484445
"504","May 12, 2015 at 11:10AM","@5400shiz","Most of these hoes ain't got no job n u niggas buy these bitches everything💵💅💇💄👜👙💍💎🚗ya'll going to fuck around n get these hoes robed🔫😎🔫🔫","http://twitter.com/5400shiz/status/598143309433991168","http://maps.google.com/maps/api/staticmap?center=39.96776096,-75.20484445&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.96776096,-75.20484445","https://maps.google.com/?q=39.96776096,-75.20484445&z=14",1,"U+1F45C","\xF0\x9F\x91\x9C","handbag",39.96776096,-75.20484445
"501","May 12, 2015 at 11:10AM","@5400shiz","Most of these hoes ain't got no job n u niggas buy these bitches everything💵💅💇💄👜👙💍💎🚗ya'll going to fuck around n get these hoes robed🔫😎🔫🔫","http://twitter.com/5400shiz/status/598143309433991168","http://maps.google.com/maps/api/staticmap?center=39.96776096,-75.20484445&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.96776096,-75.20484445","https://maps.google.com/?q=39.96776096,-75.20484445&z=14",6,"U+1F459","\xF0\x9F\x91\x99","bikini",39.96776096,-75.20484445
"100","May 12, 2015 at 11:10AM","@5400shiz","Most of these hoes ain't got no job n u niggas buy these bitches everything💵💅💇💄👜👙💍💎🚗ya'll going to fuck around n get these hoes robed🔫😎🔫🔫","http://twitter.com/5400shiz/status/598143309433991168","http://maps.google.com/maps/api/staticmap?center=39.96776096,-75.20484445&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.96776096,-75.20484445","https://maps.google.com/?q=39.96776096,-75.20484445&z=14",7,"U+1F697","\xF0\x9F\x9A\x97","automobile",39.96776096,-75.20484445
"30383","May 12, 2015 at 11:09AM","@MasonMomHoe","I wanna go to paprika😩","http://twitter.com/MasonMomHoe/status/598142914909315073","http://maps.google.com/maps/api/staticmap?center=40.00347291,-75.09367969&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.00347291,-75.09367969","https://maps.google.com/?q=40.00347291,-75.09367969&z=14",378,"U+1F629","\xF0\x9F\x98\xA9","weary face",40.00347291,-75.09367969
"477","May 12, 2015 at 11:06AM","@_reem215","When If Comes Down To It , Who Can You Really Count On ? 👀🙉","http://twitter.com/_reem215/status/598142103433179138","http://maps.google.com/maps/api/staticmap?center=40.02966,-75.08077&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.02966,-75.08077","https://maps.google.com/?q=40.02966,-75.08077&z=14",86,"U+1F440","\xF0\x9F\x91\x80","eyes",40.02966,-75.08077
"53","May 12, 2015 at 11:06AM","@_reem215","When If Comes Down To It , Who Can You Really Count On ? 👀🙉","http://twitter.com/_reem215/status/598142103433179138","http://maps.google.com/maps/api/staticmap?center=40.02966,-75.08077&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.02966,-75.08077","https://maps.google.com/?q=40.02966,-75.08077&z=14",5,"U+1F649","\xF0\x9F\x99\x89","hear-no-evil monkey",40.02966,-75.08077
"365","May 12, 2015 at 11:05AM","@rileygreen09","Shout out to my favorite Asian, @BestEricEver Happy birthday ERIC LIM! 🎂🎁🎉 http://t.co/AM4P6IdYpy","http://twitter.com/rileygreen09/status/598141919324176384","http://maps.google.com/maps/api/staticmap?center=39.94138431,-75.15398533&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.94138431,-75.15398533","https://maps.google.com/?q=39.94138431,-75.15398533&z=14",73,"U+1F389","\xF0\x9F\x8E\x89","party popper",39.94138431,-75.15398533
"358","May 12, 2015 at 11:05AM","@rileygreen09","Shout out to my favorite Asian, @BestEricEver Happy birthday ERIC LIM! 🎂🎁🎉 http://t.co/AM4P6IdYpy","http://twitter.com/rileygreen09/status/598141919324176384","http://maps.google.com/maps/api/staticmap?center=39.94138431,-75.15398533&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.94138431,-75.15398533","https://maps.google.com/?q=39.94138431,-75.15398533&z=14",14,"U+1F382","\xF0\x9F\x8E\x82","birthday cake",39.94138431,-75.15398533
"357","May 12, 2015 at 11:05AM","@rileygreen09","Shout out to my favorite Asian, @BestEricEver Happy birthday ERIC LIM! 🎂🎁🎉 http://t.co/AM4P6IdYpy","http://twitter.com/rileygreen09/status/598141919324176384","http://maps.google.com/maps/api/staticmap?center=39.94138431,-75.15398533&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.94138431,-75.15398533","https://maps.google.com/?q=39.94138431,-75.15398533&z=14",7,"U+1F381","\xF0\x9F\x8E\x81","wrapped present",39.94138431,-75.15398533
"786","May 12, 2015 at 11:04AM","@BricknerTracy","A little shade please! #walking #riverwalk #Augusto #loveyourpet #love #Tuesday ❤️✌🏼️🐶🌳 @… https://t.co/WWKJuWn0rH","http://twitter.com/BricknerTracy/status/598141742710464512","http://maps.google.com/maps/api/staticmap?center=39.95111817,-75.18123156&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.95111817,-75.18123156","https://maps.google.com/?q=39.95111817,-75.18123156&z=14",8,"U+1F333","\xF0\x9F\x8C\xB3","deciduous tree",39.95111817,-75.18123156
"468","May 12, 2015 at 11:04AM","@BricknerTracy","A little shade please! #walking #riverwalk #Augusto #loveyourpet #love #Tuesday ❤️✌🏼️🐶🌳 @… https://t.co/WWKJuWn0rH","http://twitter.com/BricknerTracy/status/598141742710464512","http://maps.google.com/maps/api/staticmap?center=39.95111817,-75.18123156&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.95111817,-75.18123156","https://maps.google.com/?q=39.95111817,-75.18123156&z=14",7,"U+1F436","\xF0\x9F\x90\xB6","dog face",39.95111817,-75.18123156
"82","May 12, 2015 at 11:04AM","@BricknerTracy","A little shade please! #walking #riverwalk #Augusto #loveyourpet #love #Tuesday ❤️✌🏼️🐶🌳 @… https://t.co/WWKJuWn0rH","http://twitter.com/BricknerTracy/status/598141742710464512","http://maps.google.com/maps/api/staticmap?center=39.95111817,-75.18123156&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.95111817,-75.18123156","https://maps.google.com/?q=39.95111817,-75.18123156&z=14",195,"U+2764","\xE2\x9D\xA4","heavy black heart",39.95111817,-75.18123156
"66111","May 12, 2015 at 11:04AM","@BricknerTracy","A little shade please! #walking #riverwalk #Augusto #loveyourpet #love #Tuesday ❤️✌🏼️🐶🌳 @… https://t.co/WWKJuWn0rH","http://twitter.com/BricknerTracy/status/598141742710464512","http://maps.google.com/maps/api/staticmap?center=39.95111817,-75.18123156&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.95111817,-75.18123156","https://maps.google.com/?q=39.95111817,-75.18123156&z=14",103,"U+270C","\xE2\x9C\x8C","victory hand",39.95111817,-75.18123156
"583","May 12, 2015 at 11:04AM","@_reem215","i dont trust these niggas or bitches ! 👐💯","http://twitter.com/_reem215/status/598141659575095298","http://maps.google.com/maps/api/staticmap?center=40.0301,-75.07923&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.0301,-75.07923","https://maps.google.com/?q=40.0301,-75.07923&z=14",223,"U+1F4AF","\xF0\x9F\x92\xAF","hundred points symbol",40.0301,-75.07923
"492","May 12, 2015 at 11:04AM","@_reem215","i dont trust these niggas or bitches ! 👐💯","http://twitter.com/_reem215/status/598141659575095298","http://maps.google.com/maps/api/staticmap?center=40.0301,-75.07923&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.0301,-75.07923","https://maps.google.com/?q=40.0301,-75.07923&z=14",10,"U+1F450","\xF0\x9F\x91\x90","open hands sign",40.0301,-75.07923
"572","May 12, 2015 at 10:58AM","@lesphilly","💣💣This Friday join us at #LitUltrabar for the Sneak Peek of our new Friday night promotion… https://t.co/6RVoEVFqhS","http://twitter.com/lesphilly/status/598140168483274752","http://maps.google.com/maps/api/staticmap?center=39.95906865,-75.14197131&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.95906865,-75.14197131","https://maps.google.com/?q=39.95906865,-75.14197131&z=14",5,"U+1F4A3","\xF0\x9F\x92\xA3","bomb",39.95906865,-75.14197131
"31108","May 12, 2015 at 10:53AM","@_Tay95","😂😂😂 https://t.co/YNfjMPFeYa","http://twitter.com/_Tay95/status/598138873299005441","http://maps.google.com/maps/api/staticmap?center=39.97656848,-75.26930683&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.97656848,-75.26930683","https://maps.google.com/?q=39.97656848,-75.26930683&z=14",746,"U+1F602","\xF0\x9F\x98\x82","face with tears of joy",39.97656848,-75.26930683
"583222","May 12, 2015 at 10:52AM","@_reem215","I Be Peeping How Niggas Treat Their Girls , I Be Mad A'f Because I Can Do Better ! 😒💯","http://twitter.com/_reem215/status/598138797507870720","http://maps.google.com/maps/api/staticmap?center=40.02966,-75.08077&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.02966,-75.08077","https://maps.google.com/?q=40.02966,-75.08077&z=14",223,"U+1F4AF","\xF0\x9F\x92\xAF","hundred points symbol",40.02966,-75.08077
"14158","May 12, 2015 at 10:52AM","@_reem215","I Be Peeping How Niggas Treat Their Girls , I Be Mad A'f Because I Can Do Better ! 😒💯","http://twitter.com/_reem215/status/598138797507870720","http://maps.google.com/maps/api/staticmap?center=40.02966,-75.08077&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.02966,-75.08077","https://maps.google.com/?q=40.02966,-75.08077&z=14",149,"U+1F612","\xF0\x9F\x98\x92","unamused face",40.02966,-75.08077
"2432","May 12, 2015 at 10:50AM","@jaimieeeeeee","Pardon me for too many videos of my child !! 😡","http://twitter.com/jaimieeeeeee/status/598138244866375680","http://maps.google.com/maps/api/staticmap?center=39.92557533,-75.14629679&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.92557533,-75.14629679","https://maps.google.com/?q=39.92557533,-75.14629679&z=14",24,"U+1F621","\xF0\x9F\x98\xA1","pouting face",39.92557533,-75.14629679
"574","May 12, 2015 at 10:42AM","@for_EVA_young_","HBD MIA WITH AN A! Hope you have an amazing day. Love your wobble buddy, roomie and chauffeur @aMAIAcoolkid 😍😘😜💞💜🎂🎁🎈💥 http://t.co/98hOMMCwPR","http://twitter.com/for_EVA_young_/status/598136073303228416","http://maps.google.com/maps/api/staticmap?center=39.99923809,-75.28648328&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.99923809,-75.28648328","https://maps.google.com/?q=39.99923809,-75.28648328&z=14",14,"U+1F4A5","\xF0\x9F\x92\xA5","collision symbol",39.99923809,-75.28648328
"567","May 12, 2015 at 10:42AM","@for_EVA_young_","HBD MIA WITH AN A! Hope you have an amazing day. Love your wobble buddy, roomie and chauffeur @aMAIAcoolkid 😍😘😜💞💜🎂🎁🎈💥 http://t.co/98hOMMCwPR","http://twitter.com/for_EVA_young_/status/598136073303228416","http://maps.google.com/maps/api/staticmap?center=39.99923809,-75.28648328&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.99923809,-75.28648328","https://maps.google.com/?q=39.99923809,-75.28648328&z=14",19,"U+1F49E","\xF0\x9F\x92\x9E","revolving hearts",39.99923809,-75.28648328
"565","May 12, 2015 at 10:42AM","@for_EVA_young_","HBD MIA WITH AN A! Hope you have an amazing day. Love your wobble buddy, roomie and chauffeur @aMAIAcoolkid 😍😘😜💞💜🎂🎁🎈💥 http://t.co/98hOMMCwPR","http://twitter.com/for_EVA_young_/status/598136073303228416","http://maps.google.com/maps/api/staticmap?center=39.99923809,-75.28648328&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.99923809,-75.28648328","https://maps.google.com/?q=39.99923809,-75.28648328&z=14",29,"U+1F49C","\xF0\x9F\x92\x9C","purple heart",39.99923809,-75.28648328
"364","May 12, 2015 at 10:42AM","@for_EVA_young_","HBD MIA WITH AN A! Hope you have an amazing day. Love your wobble buddy, roomie and chauffeur @aMAIAcoolkid 😍😘😜💞💜🎂🎁🎈💥 http://t.co/98hOMMCwPR","http://twitter.com/for_EVA_young_/status/598136073303228416","http://maps.google.com/maps/api/staticmap?center=39.99923809,-75.28648328&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.99923809,-75.28648328","https://maps.google.com/?q=39.99923809,-75.28648328&z=14",15,"U+1F388","\xF0\x9F\x8E\x88","balloon",39.99923809,-75.28648328
"35819","May 12, 2015 at 10:42AM","@for_EVA_young_","HBD MIA WITH AN A! Hope you have an amazing day. Love your wobble buddy, roomie and chauffeur @aMAIAcoolkid 😍😘😜💞💜🎂🎁🎈💥 http://t.co/98hOMMCwPR","http://twitter.com/for_EVA_young_/status/598136073303228416","http://maps.google.com/maps/api/staticmap?center=39.99923809,-75.28648328&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.99923809,-75.28648328","https://maps.google.com/?q=39.99923809,-75.28648328&z=14",14,"U+1F382","\xF0\x9F\x8E\x82","birthday cake",39.99923809,-75.28648328
"35713","May 12, 2015 at 10:42AM","@for_EVA_young_","HBD MIA WITH AN A! Hope you have an amazing day. Love your wobble buddy, roomie and chauffeur @aMAIAcoolkid 😍😘😜💞💜🎂🎁🎈💥 http://t.co/98hOMMCwPR","http://twitter.com/for_EVA_young_/status/598136073303228416","http://maps.google.com/maps/api/staticmap?center=39.99923809,-75.28648328&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.99923809,-75.28648328","https://maps.google.com/?q=39.99923809,-75.28648328&z=14",7,"U+1F381","\xF0\x9F\x8E\x81","wrapped present",39.99923809,-75.28648328
"20","May 12, 2015 at 10:42AM","@for_EVA_young_","HBD MIA WITH AN A! Hope you have an amazing day. Love your wobble buddy, roomie and chauffeur @aMAIAcoolkid 😍😘😜💞💜🎂🎁🎈💥 http://t.co/98hOMMCwPR","http://twitter.com/for_EVA_young_/status/598136073303228416","http://maps.google.com/maps/api/staticmap?center=39.99923809,-75.28648328&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.99923809,-75.28648328","https://maps.google.com/?q=39.99923809,-75.28648328&z=14",57,"U+1F61C","\xF0\x9F\x98\x9C","face with stuck-out tongue and winking eye",39.99923809,-75.28648328
"18","May 12, 2015 at 10:42AM","@for_EVA_young_","HBD MIA WITH AN A! Hope you have an amazing day. Love your wobble buddy, roomie and chauffeur @aMAIAcoolkid 😍😘😜💞💜🎂🎁🎈💥 http://t.co/98hOMMCwPR","http://twitter.com/for_EVA_young_/status/598136073303228416","http://maps.google.com/maps/api/staticmap?center=39.99923809,-75.28648328&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.99923809,-75.28648328","https://maps.google.com/?q=39.99923809,-75.28648328&z=14",162,"U+1F618","\xF0\x9F\x98\x98","face throwing a kiss",39.99923809,-75.28648328
"12","May 12, 2015 at 10:42AM","@for_EVA_young_","HBD MIA WITH AN A! Hope you have an amazing day. Love your wobble buddy, roomie and chauffeur @aMAIAcoolkid 😍😘😜💞💜🎂🎁🎈💥 http://t.co/98hOMMCwPR","http://twitter.com/for_EVA_young_/status/598136073303228416","http://maps.google.com/maps/api/staticmap?center=39.99923809,-75.28648328&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.99923809,-75.28648328","https://maps.google.com/?q=39.99923809,-75.28648328&z=14",265,"U+1F60D","\xF0\x9F\x98\x8D","smiling face with heart-shaped eyes",39.99923809,-75.28648328
"30382","May 12, 2015 at 10:39AM","@Jeniseee___","I need some snacks 😩","http://twitter.com/Jeniseee___/status/598135352524693505","http://maps.google.com/maps/api/staticmap?center=39.9765662,-75.2442167&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.9765662,-75.2442167","https://maps.google.com/?q=39.9765662,-75.2442167&z=14",378,"U+1F629","\xF0\x9F\x98\xA9","weary face",39.9765662,-75.2442167
"31107","May 12, 2015 at 10:26AM","@Calvindica","I should actually make that if I can find the instrumental 😂😂 @markizG4L","http://twitter.com/Calvindica/status/598132255526096896","http://maps.google.com/maps/api/staticmap?center=39.93467,-75.1898229&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.93467,-75.1898229","https://maps.google.com/?q=39.93467,-75.1898229&z=14",746,"U+1F602","\xF0\x9F\x98\x82","face with tears of joy",39.93467,-75.1898229
"2","May 12, 2015 at 10:26AM","@panduhh","Finally watching season 7 of sons😁","http://twitter.com/panduhh/status/598132086671863808","http://maps.google.com/maps/api/staticmap?center=40.03830779,-75.03332854&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.03830779,-75.03332854","https://maps.google.com/?q=40.03830779,-75.03332854&z=14",106,"U+1F601","\xF0\x9F\x98\x81","grinning face with smiling eyes",40.03830779,-75.03332854
"730","May 12, 2015 at 10:25AM","@taranicolleee","somebody come get herrrr 😛 @ in need of a haircut https://t.co/rOZYb1UjMw","http://twitter.com/taranicolleee/status/598131935597174784","http://maps.google.com/maps/api/staticmap?center=40.0491938,-75.04360336&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.0491938,-75.04360336","https://maps.google.com/?q=40.0491938,-75.04360336&z=14",24,"U+1F61B","\xF0\x9F\x98\x9B","face with stuck-out tongue",40.0491938,-75.04360336
"52","May 12, 2015 at 10:25AM","@Zaikir__","I miss 🙈","http://twitter.com/Zaikir__/status/598131806295097344","http://maps.google.com/maps/api/staticmap?center=40.04140916,-75.13683539&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.04140916,-75.13683539","https://maps.google.com/?q=40.04140916,-75.13683539&z=14",39,"U+1F648","\xF0\x9F\x99\x88","see-no-evil monkey",40.04140916,-75.13683539
